Time_tick,PV,Demand,Day,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,AvgTemp_F,Yn,Yn_class
18,0.0,5.43,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.4439023769699106,1.0
19,0.0,5.46,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.4357342623438306,1.0
20,0.0,5.46,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.4282898755674606,1.0
21,0.0,5.36,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.4205099158579295,1.0
22,0.0,5.34,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.4128478447461727,1.0
23,0.0,5.36,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.40793139426553204,1.0
24,0.0,5.34,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.4017709224921384,1.0
25,0.0,5.31,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.39548680617674925,1.0
26,0.0,5.38,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.3893295422438857,1.0
27,0.0,6.23,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.38330747547852995,1.0
28,0.0,6.22,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.3749448127282599,1.0
29,0.0,2.77,1,0,0,0,0,0,0,0,0,0,0,1,31.8,0.366398537414553,1.0
30,0.0076174,2.71,1,0,0,0,0,0,0,0,0,0,0,1,31.8,0.3667055268774395,1.0
31,0.0235874,2.75,1,0,0,0,0,0,0,0,0,0,0,1,31.8,0.367234134654505,1.0
32,0.040225,2.62,1,0,0,0,0,0,0,0,0,0,0,1,31.8,0.3678288637873449,1.0
33,0.1683959,2.64,1,0,0,0,0,0,0,0,0,0,0,1,31.8,0.36844049269342677,1.0
34,0.4130112,2.59,1,0,0,0,0,0,0,0,0,0,0,1,31.8,0.3726628794472407,1.0
35,0.7510766,2.62,1,0,0,0,0,0,0,0,0,0,0,1,31.8,0.38114894873317834,1.0
36,1.2105454,2.61,1,0,0,0,0,0,0,0,0,0,0,1,31.8,0.39024114843925506,1.0
37,1.7547562,2.59,1,0,0,0,0,0,0,0,0,0,0,1,31.8,0.40154707382340965,1.0
38,2.146459,2.92,1,0,0,0,0,0,0,0,0,0,0,1,31.8,0.41360207956873174,1.0
39,2.3993467,2.84,1,0,0,0,0,0,0,0,0,0,0,1,31.8,0.42596694877718655,1.0
40,1.1777406,3.02,1,0,0,0,0,0,0,0,0,0,0,1,31.8,0.44022325977365356,1.0
41,1.9573728,3.36,1,0,0,0,0,0,0,0,0,0,0,1,31.8,0.4494851904793974,1.0
42,1.7614222,3.5,1,0,0,0,0,0,0,0,0,0,0,1,31.8,0.459968296823845,1.0
43,2.6888877,3.16,1,0,0,0,0,0,0,0,0,0,0,1,31.8,0.4696469718232874,1.0
44,2.1943838,3.01,1,0,0,0,0,0,0,0,0,0,0,1,31.8,0.4825526986492625,1.0
45,3.3867126,2.86,1,0,0,0,0,0,0,0,0,0,0,1,31.8,0.4944794528974102,1.0
46,1.5809285,2.92,1,0,0,0,0,0,0,0,0,0,0,1,31.8,0.5095183379679796,1.0
47,2.4244749,3.38,1,0,0,0,0,0,0,0,0,0,0,1,31.8,0.519781351397812,1.0
48,1.7969675,3.37,1,0,0,0,0,0,0,0,0,0,0,1,31.8,0.531224584842568,1.0
49,1.12167,3.21,1,0,0,0,0,0,0,0,0,0,0,1,31.8,0.5410956032760044,1.0
50,0.4888038,2.83,1,0,0,0,0,0,0,0,0,0,0,1,31.8,0.5497819431241137,1.0
51,0.5381305,2.76,1,0,0,0,0,0,0,0,0,0,0,1,31.8,0.5578499293944096,1.0
52,0.2038772,2.74,1,0,0,0,0,0,0,0,0,0,0,1,31.8,0.5661453473623735,1.0
53,0.3256777,2.73,1,0,0,0,0,0,0,0,0,0,0,1,31.8,0.5737424981490044,1.0
54,0.3093755,2.66,1,0,0,0,0,0,0,0,0,0,0,1,31.8,0.5816752218687963,1.0
55,0.2509982,3.66,1,0,0,0,0,0,0,0,0,0,0,1,31.8,0.5898465063480892,1.0
56,0.1896033,3.13,1,0,0,0,0,0,0,0,0,0,0,1,31.8,0.5953485522013964,1.0
57,0.1881663,3.06,1,0,0,0,0,0,0,0,0,0,0,1,31.8,0.6017381699901811,1.0
58,0.2183434,3.11,1,0,0,0,0,0,0,0,0,0,0,1,31.8,0.6083278143260921,1.0
59,0.085243,3.1,1,0,0,0,0,0,0,0,0,0,0,1,31.8,0.6148669882846076,1.0
60,0.0645417,3.01,1,0,0,0,0,0,0,0,0,0,0,1,31.8,0.6210672797286011,1.0
61,0.0266579,2.89,1,0,0,0,0,0,0,0,0,0,0,1,31.8,0.6274185496771035,1.0
62,0.009426,2.9,1,0,0,0,0,0,0,0,0,0,0,1,31.8,0.634182578204434,1.0
63,0.0,2.91,1,0,0,0,0,0,0,0,0,0,0,1,31.8,0.6410809578921833,1.0
64,0.0,2.96,1,0,0,0,0,0,0,0,0,0,0,1,31.8,0.6478534956804134,1.0
65,0.0,2.82,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.6545751121318898,1.0
66,0.0,4.13,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.6616277172722647,1.0
67,0.0,5.51,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.6653449748552782,1.0
68,0.0,5.44,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.6655995815390463,1.0
69,0.0,5.84,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.6657778062176838,1.0
70,0.0,5.57,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.664835761487742,1.0
71,0.0,5.63,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.6645556941355973,1.0
72,0.0,6.04,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.6640464807680613,1.0
73,0.0,5.48,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.6625188406654529,1.0
74,0.0,5.52,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.6624933799970761,1.0
75,0.0,5.54,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.6626206833389602,1.0
76,0.0,5.54,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.6628243686859746,1.0
77,0.0,5.5,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.6629771326962354,1.0
78,0.0,5.38,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.6632317393800033,1.0
79,0.0,5.37,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.6638427954210467,1.0
80,0.0,5.45,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.6643265481202061,1.0
81,0.0,5.45,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.6644029301253365,1.0
82,0.0,5.5,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.6643520087885829,1.0
83,0.0,5.51,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.6642756267834524,1.0
84,0.0,5.48,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.6641992447783219,1.0
85,0.0,5.52,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.6641483234415684,1.0
86,0.0,5.52,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.6640974021048148,1.0
87,0.0,5.56,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.6645811548039741,1.0
88,0.0,5.57,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.665370435523655,1.0
89,0.0,5.45,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.6653958961920318,1.0
90,0.0,5.46,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.6679928843664659,2.0
91,0.0,5.46,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.6716082992759723,2.0
92,0.0,5.45,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.6717865239546098,2.0
93,0.0,5.44,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.6684766370656253,2.0
94,0.0,5.52,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.6654213568604086,1.0
95,0.0,5.6,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.6613805950065728,1.0
96,0.0,5.57,0,0,0,0,0,0,0,0,0,0,0,1,31.8,0.6543344028993486,1.0
1,0.0,5.6,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6467536177211369,1.0
2,0.0,5.59,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6391767329136353,1.0
3,0.0,5.59,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6316311829580756,1.0
4,0.0,5.61,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6234199445795392,1.0
5,0.0,5.51,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6151153614838583,1.0
6,0.0,5.47,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6091706683657447,1.0
7,0.0,5.46,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6036972996779717,1.0
8,0.0,5.43,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.5980941016444837,1.0
9,0.0,5.44,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.5923442970087751,1.0
10,0.0,5.47,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.5861176746507596,1.0
11,0.0,5.57,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.5799658058335252,1.0
12,0.0,5.62,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.5740654451367173,1.0
13,0.0,5.6,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.567947204464747,1.0
14,0.0,5.6,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.5620571943443757,1.0
15,0.0,5.62,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.5563240615580056,1.0
16,0.0,5.56,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.5508082353725462,1.0
17,0.0,5.48,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.5455632852379475,1.0
18,0.0,5.43,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.5401674758566106,1.0
19,0.0,5.47,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.5346919595105387,1.0
20,0.0,5.48,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.529386690710174,1.0
21,0.0,5.46,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.52415920842725,1.0
22,0.0,5.5,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.518918055191205,1.0
23,0.0,5.71,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.5135881927091429,1.0
24,0.0,5.87,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.5080500877259551,1.0
25,0.0,5.58,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.5024612016433749,1.0
26,0.0,6.47,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.4980045682875525,1.0
27,0.0,6.88,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.4914878007356354,1.0
28,0.0,5.53,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.4840400847222684,1.0
29,0.0,4.15,1,0,0,0,0,0,0,0,0,0,0,1,33.5,0.4800994428731173,1.0
30,0.0,4.24,1,0,0,0,0,0,0,0,0,0,0,1,33.5,0.47959709034096737,1.0
31,0.0070604,3.94,1,0,0,0,0,0,0,0,0,0,0,1,33.5,0.47893511296317043,1.0
32,0.0274812,2.86,1,0,0,0,0,0,0,0,0,0,0,1,33.5,0.47897854988184796,1.0
33,0.0874494,2.68,1,0,0,0,0,0,0,0,0,0,0,1,33.5,0.48515907926426083,1.0
34,0.0759175,2.7,1,0,0,0,0,0,0,0,0,0,0,1,33.5,0.4936055271672838,1.0
35,0.1136103,2.74,1,0,0,0,0,0,0,0,0,0,0,1,33.5,0.5006477380407153,1.0
36,0.2950679,2.66,1,0,0,0,0,0,0,0,0,0,0,1,33.5,0.5076331531901425,1.0
37,0.5117302,2.86,1,0,0,0,0,0,0,0,0,0,0,1,33.5,0.5161244590226665,1.0
38,0.4348535,3.61,1,0,0,0,0,0,0,0,0,0,0,1,33.5,0.5238434467456808,1.0
39,0.2797349,3.6,1,0,0,0,0,0,0,0,0,0,0,1,33.5,0.5302209711243574,1.0
40,0.350727,3.61,1,0,0,0,0,0,0,0,0,0,0,1,33.5,0.5358216432558571,1.0
41,0.4483086,3.62,1,0,0,0,0,0,0,0,0,0,0,1,33.5,0.5414757626260988,1.0
42,0.6155848,3.61,1,0,0,0,0,0,0,0,0,0,0,1,33.5,0.5473528706036914,1.0
43,0.6762244,3.73,1,0,0,0,0,0,0,0,0,0,0,1,33.5,0.5540123243241126,1.0
44,0.5974414,3.85,1,0,0,0,0,0,0,0,0,0,0,1,33.5,0.5604442604934918,1.0
45,0.6030165,3.82,1,0,0,0,0,0,0,0,0,0,0,1,33.5,0.5663191605219228,1.0
46,0.5033761,3.79,1,0,0,0,0,0,0,0,0,0,0,1,33.5,0.572233715745036,1.0
47,0.4517605,3.8,1,0,0,0,0,0,0,0,0,0,0,1,33.5,0.57812372596725,1.0
48,0.3964106,3.85,1,0,0,0,0,0,0,0,0,0,0,1,33.5,0.5837804766466471,1.0
49,0.5000206,4.0,1,0,0,0,0,0,0,0,0,0,0,1,33.5,0.5891435388218457,1.0
50,0.5692725,3.93,1,0,0,0,0,0,0,0,0,0,0,1,33.5,0.5972400838146464,1.0
51,0.5505784,3.83,1,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6058184768449266,1.0
52,0.4737115,3.86,1,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6145274980748527,1.0
53,0.4431599,3.87,1,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6225825189580698,1.0
54,0.4385293,3.84,1,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6308143602112994,1.0
55,0.433371,3.84,1,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6392635575609791,1.0
56,0.3851609,3.92,1,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6466811948499391,1.0
57,0.3551058,4.03,1,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6513027158734047,1.0
58,0.1903992,4.02,1,0,0,0,0,0,0,0,0,0,0,1,33.5,0.655542186532014,1.0
59,0.099543,4.01,1,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6594386851835469,1.0
60,0.0351848,3.99,1,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6629765545353778,1.0
61,0.017737,4.0,1,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6664778669503402,1.0
62,0.0073053,3.96,1,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6698329134268247,2.0
63,0.0,3.98,1,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6733650853939717,2.0
64,0.0,3.95,1,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6772096463188692,2.0
65,0.0,5.26,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6810796679121436,2.0
66,0.0,5.91,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6814870386061725,2.0
67,0.0,5.39,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6831419820506648,2.0
68,0.0,5.37,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6859171949037365,2.0
69,0.0,5.7,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6887433290935618,2.0
70,0.0,5.38,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6906019578850685,2.0
71,0.0,5.68,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.690551036548315,2.0
72,0.0,5.52,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6898635985021412,2.0
73,0.0,5.48,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6896344524867499,2.0
74,0.0,5.48,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6893034637978515,2.0
75,0.0,5.61,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6887942504303155,2.0
76,0.0,5.58,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.688055891047388,2.0
77,0.0,5.56,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6873684530012143,2.0
78,0.0,5.54,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6866810149550406,2.0
79,0.0,5.6,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6861208802507509,2.0
80,0.0,5.57,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6853825208678236,2.0
81,0.0,5.56,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6851533748524323,2.0
82,0.0,6.68,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6848223861635339,2.0
83,0.0,6.73,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6846950828216499,2.0
84,0.0,6.7,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6843640941327515,2.0
85,0.0,6.55,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6833965887344329,2.0
86,0.0,6.66,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6831674427190416,2.0
87,0.0,6.72,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.682199937320723,2.0
88,0.0,6.32,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6787118257531007,2.0
89,0.0,5.35,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6761402982470435,2.0
90,0.0,5.34,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6760893769102899,2.0
91,0.0,5.36,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6760384555735363,2.0
92,0.0,5.3,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.676573129609449,2.0
93,0.0,5.33,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6701061198417407,2.0
94,0.0,5.3,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6632986372861636,1.0
95,0.0,5.34,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6564909642847869,1.0
96,0.0,5.49,0,0,0,0,0,0,0,0,0,0,0,1,33.5,0.6495091627171009,1.0
1,0.0,5.47,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.6417712096477407,1.0
2,0.0,5.42,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.635327655469853,1.0
3,0.0,6.56,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.6265536968052319,1.0
4,0.0,6.48,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.6137935377862075,1.0
5,0.0,6.48,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.6000934868895168,1.0
6,0.0,6.43,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.5877963858328671,1.0
7,0.0,5.36,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.5761339757520294,1.0
8,0.0,5.41,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.5663804516833782,1.0
9,0.0,5.43,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.5626985910491824,1.0
10,0.0,5.35,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.5585284747420179,1.0
11,0.0,5.28,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.5543112439772356,1.0
12,0.0,5.32,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.5501537972041837,1.0
13,0.0,5.31,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.5458490621958972,1.0
14,0.0,5.29,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.5414833098811044,1.0
15,0.0,5.32,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.5372713779906247,1.0
16,0.0,5.31,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.5331572899210769,1.0
17,0.0,5.48,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.5286195060824651,1.0
18,0.0,5.43,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.5248737933509457,1.0
19,0.0,6.63,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.5205402422637184,1.0
20,0.0,6.6,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.5133871405044521,1.0
21,0.0,6.32,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.506292702263822,1.0
22,0.0,6.46,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.5000768902000713,1.0
23,0.0,6.28,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.4933605186462805,1.0
24,0.0,5.35,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.4868857594658595,1.0
25,0.0,5.31,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.48344918334631215,1.0
26,0.0,5.33,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.4806974824020597,1.0
27,0.0,5.32,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.47753921735775245,1.0
28,0.0,5.57,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.47396425507106205,1.0
29,0.0,2.76,1,0,0,0,0,0,0,0,0,0,0,1,34.3,0.46971355829455186,1.0
30,0.003725,2.66,1,0,0,0,0,0,0,0,0,0,0,1,34.3,0.4726638901339326,1.0
31,0.0237998,2.65,1,0,0,0,0,0,0,0,0,0,0,1,34.3,0.4757795757748731,1.0
32,0.052191,2.65,1,0,0,0,0,0,0,0,0,0,0,1,34.3,0.4783353171573234,1.0
33,0.1691791,2.62,1,0,0,0,0,0,0,0,0,0,0,1,34.3,0.4819817711676479,1.0
34,0.3807875,3.32,1,0,0,0,0,0,0,0,0,0,0,1,34.3,0.49017801636963326,1.0
35,0.6460834,2.62,1,0,0,0,0,0,0,0,0,0,0,1,34.3,0.49623966042002615,1.0
36,1.0617141,2.61,1,0,0,0,0,0,0,0,0,0,0,1,34.3,0.505191843763285,1.0
37,1.4808685,2.58,1,0,0,0,0,0,0,0,0,0,0,1,34.3,0.5153295540413411,1.0
38,1.8198422,3.47,1,0,0,0,0,0,0,0,0,0,0,1,34.3,0.5263053133198711,1.0
39,2.0805593,3.93,1,0,0,0,0,0,0,0,0,0,0,1,34.3,0.536361875559362,1.0
40,2.3508201,3.88,1,0,0,0,0,0,0,0,0,0,0,1,34.3,0.5459619716035211,1.0
41,0.3660974,4.33,1,0,0,0,0,0,0,0,0,0,0,1,34.3,0.5564283942848801,1.0
42,0.227866,4.02,1,0,0,0,0,0,0,0,0,0,0,1,34.3,0.5606194682866121,1.0
43,0.2063708,3.9,1,0,0,0,0,0,0,0,0,0,0,1,34.3,0.5668264380639209,1.0
44,0.1928899,3.84,1,0,0,0,0,0,0,0,0,0,0,1,34.3,0.5732587469774851,1.0
45,0.1807392,3.81,1,0,0,0,0,0,0,0,0,0,0,1,34.3,0.580013182026814,1.0
46,0.1347045,3.73,1,0,0,0,0,0,0,0,0,0,0,1,34.3,0.5871695118933026,1.0
47,0.1442896,3.78,1,0,0,0,0,0,0,0,0,0,0,1,34.3,0.5962964090927152,1.0
48,0.1858602,3.89,1,0,0,0,0,0,0,0,0,0,0,1,34.3,0.6073827214449322,1.0
49,0.1622721,3.69,1,0,0,0,0,0,0,0,0,0,0,1,34.3,0.618396650644594,1.0
50,0.1011761,4.11,1,0,0,0,0,0,0,0,0,0,0,1,34.3,0.629910657720293,1.0
51,0.1320571,3.86,1,0,0,0,0,0,0,0,0,0,0,1,34.3,0.640021537444171,1.0
52,0.1394713,3.96,1,0,0,0,0,0,0,0,0,0,0,1,34.3,0.650592952385558,1.0
53,0.1364305,3.95,1,0,0,0,0,0,0,0,0,0,0,1,34.3,0.6612087049422272,1.0
54,0.1013389,3.98,1,0,0,0,0,0,0,0,0,0,0,1,34.3,0.6715875695053078,2.0
55,0.13794,3.96,1,0,0,0,0,0,0,0,0,0,0,1,34.3,0.6812151110297078,2.0
56,0.1930437,3.93,1,0,0,0,0,0,0,0,0,0,0,1,34.3,0.6915723581613815,2.0
57,0.0597588,4.06,1,0,0,0,0,0,0,0,0,0,0,1,34.3,0.7023245097309484,2.0
58,0.0307654,4.26,1,0,0,0,0,0,0,0,0,0,0,1,34.3,0.7123299382917114,2.0
59,0.0204486,4.11,1,0,0,0,0,0,0,0,0,0,0,1,34.3,0.7214213456617883,2.0
60,0.0141117,3.93,1,0,0,0,0,0,0,0,0,0,0,1,34.3,0.7308174744584126,2.0
61,0.009515,3.91,1,0,0,0,0,0,0,0,0,0,0,1,34.3,0.7409612890844761,2.0
62,0.0012198,3.92,1,0,0,0,0,0,0,0,0,0,0,1,34.3,0.7507878722355065,2.0
63,0.0,3.88,1,0,0,0,0,0,0,0,0,0,0,1,34.3,0.7606187959212816,2.0
64,0.0,3.63,1,0,0,0,0,0,0,0,0,0,0,1,34.3,0.7708285239403805,2.0
65,0.0,4.03,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.781445622653508,2.0
66,0.0,5.67,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.7910697552999402,2.0
67,0.0,5.32,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.7965947203377067,2.0
68,0.0,5.49,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.803367258125937,2.0
69,0.0,5.53,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.8096560432150077,2.0
70,0.0,5.41,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.8157920642938177,2.0
71,0.0,5.6,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.8224372987401637,2.0
72,0.0,5.62,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.8282168704616985,2.0
73,0.0,5.64,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.8341746668618707,2.0
74,0.0,5.61,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.8400560812569126,2.0
75,0.0,6.23,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.8459884169887081,2.0
76,0.0,6.22,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.8502148879392577,2.0
77,0.0,6.3,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.8550524149308506,2.0
78,0.0,6.44,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.8593807285549075,2.0
79,0.0,7.18,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.8630979861379208,2.0
80,0.0,7.99,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.8643200982200074,2.0
81,0.0,8.03,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.8635817388370802,2.0
82,0.0,8.05,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.8629452221276601,2.0
83,0.0,7.98,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.862155941407979,2.0
84,0.0,7.88,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.8619522560609647,2.0
85,0.0,7.99,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.8597371779121827,2.0
86,0.0,7.89,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.8566055157018357,2.0
87,0.0,7.66,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.8520225953940108,2.0
88,0.0,7.89,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.8477706637750844,2.0
89,0.0,7.96,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.841583721359521,2.0
90,0.0,7.93,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.8348621049080444,2.0
91,0.0,7.8,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.8281659491249447,2.0
92,0.0,7.78,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.8217244000256131,2.0
93,0.0,7.9,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.8101143352457902,2.0
94,0.0,7.76,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.7966456416744604,2.0
95,0.0,7.78,0,0,0,0,0,0,0,0,0,0,0,1,34.3,0.7844499815219709,2.0
